p1_p2_dist,p1_p3_dist,p2_p3_dist,p1_acc,p2_acc,p3_acc,p1_target,p2_target,p3_target,p1_survive,p2_survive,p3_survive
0.2056330916965585,0.38368221947698916,0.5791504635007761,0.5403615852819589,0.3653896294329403,0.044078006943977344,2,3,2,0.923,0.095,0.463
0.2056330916965585,0.38368221947698916,0.5791504635007761,0.5403615852819589,0.3653896294329403,0.044078006943977344,3,1,1,0.284,0.831,0.345
0.2056330916965585,0.38368221947698916,0.5791504635007761,0.5403615852819589,0.3653896294329403,0.044078006943977344,3,1,2,0.344,0.761,0.332
0.2056330916965585,0.38368221947698916,0.5791504635007761,0.5403615852819589,0.3653896294329403,0.044078006943977344,3,3,1,0.677,0.582,0.027
0.2056330916965585,0.38368221947698916,0.5791504635007761,0.5403615852819589,0.3653896294329403,0.044078006943977344,3,3,2,0.717,0.565,0.024
0.4128265923000535,0.23467273193956553,0.5466907233017335,0.9816161134151524,0.6586322720516432,0.19756828674588278,2,1,1,0.312,0.232,0.613
0.4128265923000535,0.23467273193956553,0.5466907233017335,0.9816161134151524,0.6586322720516432,0.19756828674588278,2,1,2,0.425,0.172,0.556
0.4128265923000535,0.23467273193956553,0.5466907233017335,0.9816161134151524,0.6586322720516432,0.19756828674588278,2,3,1,0.653,0.157,0.238
0.4128265923000535,0.23467273193956553,0.5466907233017335,0.9816161134151524,0.6586322720516432,0.19756828674588278,2,3,2,0.863,0.064,0.16
0.4128265923000535,0.23467273193956553,0.5466907233017335,0.9816161134151524,0.6586322720516432,0.19756828674588278,3,1,1,0.293,0.724,0.09
0.4128265923000535,0.23467273193956553,0.5466907233017335,0.9816161134151524,0.6586322720516432,0.19756828674588278,3,1,2,0.376,0.591,0.08
0.4128265923000535,0.23467273193956553,0.5466907233017335,0.9816161134151524,0.6586322720516432,0.19756828674588278,3,3,1,0.501,0.511,0.015
0.4128265923000535,0.23467273193956553,0.5466907233017335,0.9816161134151524,0.6586322720516432,0.19756828674588278,3,3,2,0.643,0.363,0.002
0.13235696686467988,0.5066871253541697,0.3785744971138738,0.9730222377967327,0.8372858221926753,0.4920725859534354,2,1,1,0.139,0.075,0.861
0.13235696686467988,0.5066871253541697,0.3785744971138738,0.9730222377967327,0.8372858221926753,0.4920725859534354,2,1,2,0.189,0.065,0.821
0.13235696686467988,0.5066871253541697,0.3785744971138738,0.9730222377967327,0.8372858221926753,0.4920725859534354,2,3,1,0.6,0.05,0.275
0.13235696686467988,0.5066871253541697,0.3785744971138738,0.9730222377967327,0.8372858221926753,0.4920725859534354,2,3,2,0.856,0.003,0.242
0.13235696686467988,0.5066871253541697,0.3785744971138738,0.9730222377967327,0.8372858221926753,0.4920725859534354,3,1,1,0.023,0.773,0.225
0.13235696686467988,0.5066871253541697,0.3785744971138738,0.9730222377967327,0.8372858221926753,0.4920725859534354,3,1,2,0.124,0.495,0.293
0.13235696686467988,0.5066871253541697,0.3785744971138738,0.9730222377967327,0.8372858221926753,0.4920725859534354,3,3,1,0.191,0.384,0.025
0.13235696686467988,0.5066871253541697,0.3785744971138738,0.9730222377967327,0.8372858221926753,0.4920725859534354,3,3,2,0.551,0.091,0.053
0.2639700916898961,0.08563983818760297,0.3456919760982495,0.48851863221474834,0.23655359746729432,0.010707509371169377,2,1,1,0.605,0.256,0.677
0.2639700916898961,0.08563983818760297,0.3456919760982495,0.48851863221474834,0.23655359746729432,0.010707509371169377,2,1,2,0.62,0.232,0.705
0.2639700916898961,0.08563983818760297,0.3456919760982495,0.48851863221474834,0.23655359746729432,0.010707509371169377,2,3,1,0.936,0.148,0.361
0.2639700916898961,0.08563983818760297,0.3456919760982495,0.48851863221474834,0.23655359746729432,0.010707509371169377,2,3,2,0.952,0.131,0.361
0.2639700916898961,0.08563983818760297,0.3456919760982495,0.48851863221474834,0.23655359746729432,0.010707509371169377,3,1,1,0.543,0.738,0.145
0.2639700916898961,0.08563983818760297,0.3456919760982495,0.48851863221474834,0.23655359746729432,0.010707509371169377,3,1,2,0.557,0.74,0.136
0.2639700916898961,0.08563983818760297,0.3456919760982495,0.48851863221474834,0.23655359746729432,0.010707509371169377,3,3,1,0.805,0.643,0.007
0.2639700916898961,0.08563983818760297,0.3456919760982495,0.48851863221474834,0.23655359746729432,0.010707509371169377,3,3,2,0.822,0.633,0.005
0.17097597951367996,0.20924965459375255,0.0823249056930803,0.4374196651719897,0.23801714788445527,0.0310018142243903,2,1,1,0.56,0.272,0.758
0.17097597951367996,0.20924965459375255,0.0823249056930803,0.4374196651719897,0.23801714788445527,0.0310018142243903,2,1,2,0.602,0.244,0.736
0.17097597951367996,0.20924965459375255,0.0823249056930803,0.4374196651719897,0.23801714788445527,0.0310018142243903,2,3,1,0.9,0.206,0.352
0.17097597951367996,0.20924965459375255,0.0823249056930803,0.4374196651719897,0.23801714788445527,0.0310018142243903,2,3,2,0.928,0.179,0.374
0.17097597951367996,0.20924965459375255,0.0823249056930803,0.4374196651719897,0.23801714788445527,0.0310018142243903,3,1,1,0.428,0.781,0.242
0.17097597951367996,0.20924965459375255,0.0823249056930803,0.4374196651719897,0.23801714788445527,0.0310018142243903,3,1,2,0.477,0.734,0.214
0.17097597951367996,0.20924965459375255,0.0823249056930803,0.4374196651719897,0.23801714788445527,0.0310018142243903,3,3,1,0.744,0.657,0.015
0.17097597951367996,0.20924965459375255,0.0823249056930803,0.4374196651719897,0.23801714788445527,0.0310018142243903,3,3,2,0.834,0.6,0.022
0.5967371342922075,0.48842912705044733,0.2282521394294496,0.7499015400909527,0.5988625181809902,0.06415188279814232,2,1,1,0.434,0.371,0.651
0.5967371342922075,0.48842912705044733,0.2282521394294496,0.7499015400909527,0.5988625181809902,0.06415188279814232,2,1,2,0.494,0.328,0.632
0.5967371342922075,0.48842912705044733,0.2282521394294496,0.7499015400909527,0.5988625181809902,0.06415188279814232,2,3,1,0.814,0.41,0.169
0.5967371342922075,0.48842912705044733,0.2282521394294496,0.7499015400909527,0.5988625181809902,0.06415188279814232,2,3,2,0.891,0.336,0.171
0.5967371342922075,0.48842912705044733,0.2282521394294496,0.7499015400909527,0.5988625181809902,0.06415188279814232,3,1,1,0.38,0.823,0.148
0.5967371342922075,0.48842912705044733,0.2282521394294496,0.7499015400909527,0.5988625181809902,0.06415188279814232,3,1,2,0.449,0.749,0.182
0.5967371342922075,0.48842912705044733,0.2282521394294496,0.7499015400909527,0.5988625181809902,0.06415188279814232,3,3,1,0.741,0.705,0.005
0.5967371342922075,0.48842912705044733,0.2282521394294496,0.7499015400909527,0.5988625181809902,0.06415188279814232,3,3,2,0.752,0.701,0.01
0.19144438413707218,0.5015330976885268,0.6226011407057411,0.2984924026337703,0.27957580292496254,0.04874689001222843,2,1,1,0.437,0.405,0.904
0.19144438413707218,0.5015330976885268,0.6226011407057411,0.2984924026337703,0.27957580292496254,0.04874689001222843,2,1,2,0.452,0.372,0.895
0.19144438413707218,0.5015330976885268,0.6226011407057411,0.2984924026337703,0.27957580292496254,0.04874689001222843,2,3,1,0.856,0.227,0.583
0.19144438413707218,0.5015330976885268,0.6226011407057411,0.2984924026337703,0.27957580292496254,0.04874689001222843,2,3,2,0.926,0.185,0.591
0.19144438413707218,0.5015330976885268,0.6226011407057411,0.2984924026337703,0.27957580292496254,0.04874689001222843,3,1,1,0.267,0.912,0.504
0.19144438413707218,0.5015330976885268,0.6226011407057411,0.2984924026337703,0.27957580292496254,0.04874689001222843,3,1,2,0.314,0.863,0.515
0.19144438413707218,0.5015330976885268,0.6226011407057411,0.2984924026337703,0.27957580292496254,0.04874689001222843,3,3,1,0.703,0.787,0.061
0.19144438413707218,0.5015330976885268,0.6226011407057411,0.2984924026337703,0.27957580292496254,0.04874689001222843,3,3,2,0.782,0.688,0.051
0.37401365324861935,0.37205774721559676,0.6408677609439648,0.9007110482894602,0.4096822836581786,0.09935878287654076,2,1,1,0.526,0.185,0.659
0.37401365324861935,0.37205774721559676,0.6408677609439648,0.9007110482894602,0.4096822836581786,0.09935878287654076,2,1,2,0.581,0.142,0.619
0.37401365324861935,0.37205774721559676,0.6408677609439648,0.9007110482894602,0.4096822836581786,0.09935878287654076,2,3,1,0.852,0.084,0.368
0.37401365324861935,0.37205774721559676,0.6408677609439648,0.9007110482894602,0.4096822836581786,0.09935878287654076,2,3,2,0.925,0.036,0.341
0.37401365324861935,0.37205774721559676,0.6408677609439648,0.9007110482894602,0.4096822836581786,0.09935878287654076,3,1,1,0.433,0.673,0.16
0.37401365324861935,0.37205774721559676,0.6408677609439648,0.9007110482894602,0.4096822836581786,0.09935878287654076,3,1,2,0.481,0.609,0.147
0.37401365324861935,0.37205774721559676,0.6408677609439648,0.9007110482894602,0.4096822836581786,0.09935878287654076,3,3,1,0.672,0.471,0.029
0.37401365324861935,0.37205774721559676,0.6408677609439648,0.9007110482894602,0.4096822836581786,0.09935878287654076,3,3,2,0.751,0.404,0.008
0.2795219957012498,0.0636440623148316,0.2185508477325196,0.8698571121431784,0.5946828684561385,0.3628446107375176,2,1,1,0.175,0.187,0.66
0.2795219957012498,0.0636440623148316,0.2185508477325196,0.8698571121431784,0.5946828684561385,0.3628446107375176,2,1,2,0.319,0.1,0.537
0.2795219957012498,0.0636440623148316,0.2185508477325196,0.8698571121431784,0.5946828684561385,0.3628446107375176,2,3,1,0.477,0.183,0.227
0.2795219957012498,0.0636440623148316,0.2185508477325196,0.8698571121431784,0.5946828684561385,0.3628446107375176,2,3,2,0.799,0.044,0.087
0.2795219957012498,0.0636440623148316,0.2185508477325196,0.8698571121431784,0.5946828684561385,0.3628446107375176,3,1,1,0.172,0.768,0.065
0.2795219957012498,0.0636440623148316,0.2185508477325196,0.8698571121431784,0.5946828684561385,0.3628446107375176,3,1,2,0.357,0.461,0.064
0.2795219957012498,0.0636440623148316,0.2185508477325196,0.8698571121431784,0.5946828684561385,0.3628446107375176,3,3,1,0.396,0.585,0.02
0.2795219957012498,0.0636440623148316,0.2185508477325196,0.8698571121431784,0.5946828684561385,0.3628446107375176,3,3,2,0.677,0.251,0.006
0.45102054554524623,0.53677958040526,0.26765175833878696,0.6359707758845253,0.2443388130204126,0.1188781717160805,2,1,1,0.584,0.225,0.762
0.45102054554524623,0.53677958040526,0.26765175833878696,0.6359707758845253,0.2443388130204126,0.1188781717160805,2,1,2,0.7,0.136,0.769
0.45102054554524623,0.53677958040526,0.26765175833878696,0.6359707758845253,0.2443388130204126,0.1188781717160805,2,3,1,0.82,0.208,0.477
0.45102054554524623,0.53677958040526,0.26765175833878696,0.6359707758845253,0.2443388130204126,0.1188781717160805,2,3,2,0.931,0.131,0.48
0.45102054554524623,0.53677958040526,0.26765175833878696,0.6359707758845253,0.2443388130204126,0.1188781717160805,3,1,1,0.516,0.749,0.258
0.45102054554524623,0.53677958040526,0.26765175833878696,0.6359707758845253,0.2443388130204126,0.1188781717160805,3,1,2,0.639,0.607,0.246
0.45102054554524623,0.53677958040526,0.26765175833878696,0.6359707758845253,0.2443388130204126,0.1188781717160805,3,3,1,0.762,0.671,0.052
0.45102054554524623,0.53677958040526,0.26765175833878696,0.6359707758845253,0.2443388130204126,0.1188781717160805,3,3,2,0.894,0.517,0.088
0.4434267587147707,0.1907171689020137,0.3847326569858689,0.13032278801158137,0.11282474914965557,0.0067909108283845665,2,1,1,0.499,0.463,0.913
0.4434267587147707,0.1907171689020137,0.3847326569858689,0.13032278801158137,0.11282474914965557,0.0067909108283845665,2,1,2,0.508,0.455,0.923
0.4434267587147707,0.1907171689020137,0.3847326569858689,0.13032278801158137,0.11282474914965557,0.0067909108283845665,2,3,1,0.934,0.433,0.459
0.4434267587147707,0.1907171689020137,0.3847326569858689,0.13032278801158137,0.11282474914965557,0.0067909108283845665,2,3,2,0.962,0.444,0.434
0.4434267587147707,0.1907171689020137,0.3847326569858689,0.13032278801158137,0.11282474914965557,0.0067909108283845665,3,1,1,0.542,0.953,0.34
0.4434267587147707,0.1907171689020137,0.3847326569858689,0.13032278801158137,0.11282474914965557,0.0067909108283845665,3,1,2,0.572,0.921,0.336
0.4434267587147707,0.1907171689020137,0.3847326569858689,0.13032278801158137,0.11282474914965557,0.0067909108283845665,3,3,1,0.894,0.937,0.026
0.4434267587147707,0.1907171689020137,0.3847326569858689,0.13032278801158137,0.11282474914965557,0.0067909108283845665,3,3,2,0.933,0.903,0.017
0.35128332070179824,0.3414068566340929,0.325783520411151,0.6443286896768018,0.44357176644566365,0.2122493887092185,2,1,1,0.364,0.262,0.733
0.35128332070179824,0.3414068566340929,0.325783520411151,0.6443286896768018,0.44357176644566365,0.2122493887092185,2,1,2,0.457,0.201,0.684
0.35128332070179824,0.3414068566340929,0.325783520411151,0.6443286896768018,0.44357176644566365,0.2122493887092185,2,3,1,0.646,0.235,0.349
0.35128332070179824,0.3414068566340929,0.325783520411151,0.6443286896768018,0.44357176644566365,0.2122493887092185,2,3,2,0.874,0.13,0.326
0.35128332070179824,0.3414068566340929,0.325783520411151,0.6443286896768018,0.44357176644566365,0.2122493887092185,3,1,1,0.286,0.772,0.245
0.35128332070179824,0.3414068566340929,0.325783520411151,0.6443286896768018,0.44357176644566365,0.2122493887092185,3,1,2,0.407,0.559,0.256
0.35128332070179824,0.3414068566340929,0.325783520411151,0.6443286896768018,0.44357176644566365,0.2122493887092185,3,3,1,0.552,0.657,0.059
0.35128332070179824,0.3414068566340929,0.325783520411151,0.6443286896768018,0.44357176644566365,0.2122493887092185,3,3,2,0.77,0.438,0.063
0.4077096695201113,0.25489791623405145,0.43123834177818354,0.6141354899728714,0.3117109011720065,0.27814356802952866,2,1,1,0.279,0.331,0.77
0.4077096695201113,0.25489791623405145,0.43123834177818354,0.6141354899728714,0.3117109011720065,0.27814356802952866,2,1,2,0.507,0.136,0.676
0.4077096695201113,0.25489791623405145,0.43123834177818354,0.6141354899728714,0.3117109011720065,0.27814356802952866,2,3,1,0.533,0.293,0.455
0.4077096695201113,0.25489791623405145,0.43123834177818354,0.6141354899728714,0.3117109011720065,0.27814356802952866,2,3,2,0.828,0.103,0.376
0.4077096695201113,0.25489791623405145,0.43123834177818354,0.6141354899728714,0.3117109011720065,0.27814356802952866,3,1,1,0.355,0.796,0.21
0.4077096695201113,0.25489791623405145,0.43123834177818354,0.6141354899728714,0.3117109011720065,0.27814356802952866,3,1,2,0.595,0.522,0.219
0.4077096695201113,0.25489791623405145,0.43123834177818354,0.6141354899728714,0.3117109011720065,0.27814356802952866,3,3,1,0.564,0.716,0.129
0.4077096695201113,0.25489791623405145,0.43123834177818354,0.6141354899728714,0.3117109011720065,0.27814356802952866,3,3,2,0.82,0.466,0.062
0.38412282158553407,0.29782268144081425,0.3920216880836084,0.7671888480045185,0.4084703238589299,0.22225357735618523,2,1,1,0.364,0.254,0.688
0.38412282158553407,0.29782268144081425,0.3920216880836084,0.7671888480045185,0.4084703238589299,0.22225357735618523,2,1,2,0.516,0.156,0.623
0.38412282158553407,0.29782268144081425,0.3920216880836084,0.7671888480045185,0.4084703238589299,0.22225357735618523,2,3,1,0.66,0.184,0.361
0.38412282158553407,0.29782268144081425,0.3920216880836084,0.7671888480045185,0.4084703238589299,0.22225357735618523,2,3,2,0.868,0.081,0.304
0.38412282158553407,0.29782268144081425,0.3920216880836084,0.7671888480045185,0.4084703238589299,0.22225357735618523,3,1,1,0.347,0.752,0.182
0.38412282158553407,0.29782268144081425,0.3920216880836084,0.7671888480045185,0.4084703238589299,0.22225357735618523,3,1,2,0.517,0.579,0.145
0.38412282158553407,0.29782268144081425,0.3920216880836084,0.7671888480045185,0.4084703238589299,0.22225357735618523,3,3,1,0.588,0.615,0.052
0.38412282158553407,0.29782268144081425,0.3920216880836084,0.7671888480045185,0.4084703238589299,0.22225357735618523,3,3,2,0.79,0.441,0.035
0.55985548737449,0.41003103529143303,0.29265525286629757,0.4538267807008336,0.07458322804718542,0.04021299488774255,2,1,1,0.748,0.18,0.793
0.55985548737449,0.41003103529143303,0.29265525286629757,0.4538267807008336,0.07458322804718542,0.04021299488774255,2,1,2,0.846,0.099,0.763
0.55985548737449,0.41003103529143303,0.29265525286629757,0.4538267807008336,0.07458322804718542,0.04021299488774255,2,3,1,0.9,0.186,0.599
0.55985548737449,0.41003103529143303,0.29265525286629757,0.4538267807008336,0.07458322804718542,0.04021299488774255,2,3,2,0.977,0.12,0.598
0.55985548737449,0.41003103529143303,0.29265525286629757,0.4538267807008336,0.07458322804718542,0.04021299488774255,3,1,1,0.796,0.845,0.129
0.55985548737449,0.41003103529143303,0.29265525286629757,0.4538267807008336,0.07458322804718542,0.04021299488774255,3,1,2,0.878,0.756,0.099
0.55985548737449,0.41003103529143303,0.29265525286629757,0.4538267807008336,0.07458322804718542,0.04021299488774255,3,3,1,0.903,0.811,0.044
0.55985548737449,0.41003103529143303,0.29265525286629757,0.4538267807008336,0.07458322804718542,0.04021299488774255,3,3,2,0.967,0.719,0.044
0.3691194417127325,0.5304915502267997,0.36970343262865146,0.7964041241083493,0.17659742063627515,0.00956979851793005,2,1,1,0.797,0.102,0.667
0.3691194417127325,0.5304915502267997,0.36970343262865146,0.7964041241083493,0.17659742063627515,0.00956979851793005,2,1,2,0.816,0.086,0.696
0.3691194417127325,0.5304915502267997,0.36970343262865146,0.7964041241083493,0.17659742063627515,0.00956979851793005,2,3,1,0.983,0.053,0.49
0.3691194417127325,0.5304915502267997,0.36970343262865146,0.7964041241083493,0.17659742063627515,0.00956979851793005,2,3,2,0.986,0.062,0.491
0.3691194417127325,0.5304915502267997,0.36970343262865146,0.7964041241083493,0.17659742063627515,0.00956979851793005,3,1,1,0.669,0.595,0.141
0.3691194417127325,0.5304915502267997,0.36970343262865146,0.7964041241083493,0.17659742063627515,0.00956979851793005,3,1,2,0.686,0.589,0.125
0.3691194417127325,0.5304915502267997,0.36970343262865146,0.7964041241083493,0.17659742063627515,0.00956979851793005,3,3,1,0.899,0.489,0.003
0.3691194417127325,0.5304915502267997,0.36970343262865146,0.7964041241083493,0.17659742063627515,0.00956979851793005,3,3,2,0.895,0.491,0.004
0.5001176487222633,0.5376508573409258,0.16427674371853895,0.9405472954733449,0.9197658213586037,0.29065616949716455,2,1,1,0.237,0.283,0.572
0.5001176487222633,0.5376508573409258,0.16427674371853895,0.9405472954733449,0.9197658213586037,0.29065616949716455,2,1,2,0.377,0.15,0.665
0.5001176487222633,0.5376508573409258,0.16427674371853895,0.9405472954733449,0.9197658213586037,0.29065616949716455,2,3,1,0.674,0.285,0.075
0.5001176487222633,0.5376508573409258,0.16427674371853895,0.9405472954733449,0.9197658213586037,0.29065616949716455,2,3,2,0.833,0.19,0.08
0.5001176487222633,0.5376508573409258,0.16427674371853895,0.9405472954733449,0.9197658213586037,0.29065616949716455,3,1,1,0.164,0.767,0.089
0.5001176487222633,0.5376508573409258,0.16427674371853895,0.9405472954733449,0.9197658213586037,0.29065616949716455,3,1,2,0.26,0.493,0.203
0.5001176487222633,0.5376508573409258,0.16427674371853895,0.9405472954733449,0.9197658213586037,0.29065616949716455,3,3,1,0.446,0.58,0.006
0.5001176487222633,0.5376508573409258,0.16427674371853895,0.9405472954733449,0.9197658213586037,0.29065616949716455,3,3,2,0.638,0.368,0.019
0.33064790995466187,0.4863614890990952,0.6492581161867705,0.8456657250613967,0.32562537652550483,0.24363707588552275,2,1,1,0.505,0.163,0.719
0.33064790995466187,0.4863614890990952,0.6492581161867705,0.8456657250613967,0.32562537652550483,0.24363707588552275,2,1,2,0.586,0.118,0.687
0.33064790995466187,0.4863614890990952,0.6492581161867705,0.8456657250613967,0.32562537652550483,0.24363707588552275,2,3,1,0.7,0.119,0.527
0.33064790995466187,0.4863614890990952,0.6492581161867705,0.8456657250613967,0.32562537652550483,0.24363707588552275,2,3,2,0.88,0.034,0.457
0.33064790995466187,0.4863614890990952,0.6492581161867705,0.8456657250613967,0.32562537652550483,0.24363707588552275,3,1,1,0.369,0.704,0.252
0.33064790995466187,0.4863614890990952,0.6492581161867705,0.8456657250613967,0.32562537652550483,0.24363707588552275,3,1,2,0.499,0.576,0.219
0.33064790995466187,0.4863614890990952,0.6492581161867705,0.8456657250613967,0.32562537652550483,0.24363707588552275,3,3,1,0.609,0.544,0.1
0.33064790995466187,0.4863614890990952,0.6492581161867705,0.8456657250613967,0.32562537652550483,0.24363707588552275,3,3,2,0.808,0.355,0.039
0.14528701153987822,0.6183353132300637,0.5016860550986636,0.7043448898493749,0.36311020494389734,0.07558419692818896,2,1,1,0.535,0.158,0.838
0.14528701153987822,0.6183353132300637,0.5016860550986636,0.7043448898493749,0.36311020494389734,0.07558419692818896,2,1,2,0.59,0.138,0.793
0.14528701153987822,0.6183353132300637,0.5016860550986636,0.7043448898493749,0.36311020494389734,0.07558419692818896,2,3,1,0.902,0.054,0.552
0.14528701153987822,0.6183353132300637,0.5016860550986636,0.7043448898493749,0.36311020494389734,0.07558419692818896,2,3,2,0.95,0.032,0.537
0.14528701153987822,0.6183353132300637,0.5016860550986636,0.7043448898493749,0.36311020494389734,0.07558419692818896,3,1,1,0.229,0.779,0.386
0.14528701153987822,0.6183353132300637,0.5016860550986636,0.7043448898493749,0.36311020494389734,0.07558419692818896,3,1,2,0.272,0.701,0.382
0.14528701153987822,0.6183353132300637,0.5016860550986636,0.7043448898493749,0.36311020494389734,0.07558419692818896,3,3,1,0.65,0.452,0.03
0.14528701153987822,0.6183353132300637,0.5016860550986636,0.7043448898493749,0.36311020494389734,0.07558419692818896,3,3,2,0.704,0.358,0.047
0.2982000045663474,0.46557862666939104,0.6094394112506513,0.9617408531845164,0.3892513670220412,0.17840894804391005,2,1,1,0.492,0.143,0.703
0.2982000045663474,0.46557862666939104,0.6094394112506513,0.9617408531845164,0.3892513670220412,0.17840894804391005,2,1,2,0.584,0.096,0.673
0.2982000045663474,0.46557862666939104,0.6094394112506513,0.9617408531845164,0.3892513670220412,0.17840894804391005,2,3,1,0.787,0.064,0.436
0.2982000045663474,0.46557862666939104,0.6094394112506513,0.9617408531845164,0.3892513670220412,0.17840894804391005,2,3,2,0.911,0.025,0.394
0.2982000045663474,0.46557862666939104,0.6094394112506513,0.9617408531845164,0.3892513670220412,0.17840894804391005,3,1,1,0.361,0.667,0.211
0.2982000045663474,0.46557862666939104,0.6094394112506513,0.9617408531845164,0.3892513670220412,0.17840894804391005,3,1,2,0.444,0.54,0.191
0.2982000045663474,0.46557862666939104,0.6094394112506513,0.9617408531845164,0.3892513670220412,0.17840894804391005,3,3,1,0.601,0.428,0.064
0.2982000045663474,0.46557862666939104,0.6094394112506513,0.9617408531845164,0.3892513670220412,0.17840894804391005,3,3,2,0.756,0.291,0.011
0.674999300992227,0.14029443846896103,0.5996361156055535,0.9184925599328913,0.8547689050264493,0.6264523804636758,2,1,1,0.065,0.46,0.669
0.674999300992227,0.14029443846896103,0.5996361156055535,0.9184925599328913,0.8547689050264493,0.6264523804636758,2,1,2,0.267,0.17,0.44
0.674999300992227,0.14029443846896103,0.5996361156055535,0.9184925599328913,0.8547689050264493,0.6264523804636758,2,3,1,0.211,0.502,0.357
0.674999300992227,0.14029443846896103,0.5996361156055535,0.9184925599328913,0.8547689050264493,0.6264523804636758,2,3,2,0.661,0.216,0.101
0.674999300992227,0.14029443846896103,0.5996361156055535,0.9184925599328913,0.8547689050264493,0.6264523804636758,3,1,1,0.206,0.866,0.087
0.674999300992227,0.14029443846896103,0.5996361156055535,0.9184925599328913,0.8547689050264493,0.6264523804636758,3,1,2,0.523,0.527,0.07
0.674999300992227,0.14029443846896103,0.5996361156055535,0.9184925599328913,0.8547689050264493,0.6264523804636758,3,3,1,0.321,0.842,0.064
0.674999300992227,0.14029443846896103,0.5996361156055535,0.9184925599328913,0.8547689050264493,0.6264523804636758,3,3,2,0.785,0.482,0.006
0.37521168136517175,0.25855199453687583,0.18450994742601326,0.5287275373301211,0.3711016646118649,0.34386259757685034,2,1,1,0.239,0.33,0.738
0.37521168136517175,0.25855199453687583,0.18450994742601326,0.5287275373301211,0.3711016646118649,0.34386259757685034,2,1,2,0.47,0.112,0.701
0.37521168136517175,0.25855199453687583,0.18450994742601326,0.5287275373301211,0.3711016646118649,0.34386259757685034,2,3,1,0.513,0.371,0.347
0.37521168136517175,0.25855199453687583,0.18450994742601326,0.5287275373301211,0.3711016646118649,0.34386259757685034,2,3,2,0.823,0.152,0.338
0.37521168136517175,0.25855199453687583,0.18450994742601326,0.5287275373301211,0.3711016646118649,0.34386259757685034,3,1,1,0.258,0.787,0.286
0.37521168136517175,0.25855199453687583,0.18450994742601326,0.5287275373301211,0.3711016646118649,0.34386259757685034,3,1,2,0.538,0.411,0.278
0.37521168136517175,0.25855199453687583,0.18450994742601326,0.5287275373301211,0.3711016646118649,0.34386259757685034,3,3,1,0.484,0.752,0.098
0.37521168136517175,0.25855199453687583,0.18450994742601326,0.5287275373301211,0.3711016646118649,0.34386259757685034,3,3,2,0.807,0.428,0.115
0.4701968887520427,0.39879988862269944,0.14158449342084078,0.679835515633422,0.1892538462100829,0.01730217383612742,2,1,1,0.76,0.131,0.643
0.4701968887520427,0.39879988862269944,0.14158449342084078,0.679835515633422,0.1892538462100829,0.01730217383612742,2,1,2,0.747,0.156,0.665
0.4701968887520427,0.39879988862269944,0.14158449342084078,0.679835515633422,0.1892538462100829,0.01730217383612742,2,3,1,0.952,0.158,0.397
0.4701968887520427,0.39879988862269944,0.14158449342084078,0.679835515633422,0.1892538462100829,0.01730217383612742,2,3,2,0.974,0.164,0.4
0.4701968887520427,0.39879988862269944,0.14158449342084078,0.679835515633422,0.1892538462100829,0.01730217383612742,3,1,1,0.704,0.725,0.098
0.4701968887520427,0.39879988862269944,0.14158449342084078,0.679835515633422,0.1892538462100829,0.01730217383612742,3,1,2,0.703,0.7,0.118
0.4701968887520427,0.39879988862269944,0.14158449342084078,0.679835515633422,0.1892538462100829,0.01730217383612742,3,3,1,0.903,0.655,0.012
0.4701968887520427,0.39879988862269944,0.14158449342084078,0.679835515633422,0.1892538462100829,0.01730217383612742,3,3,2,0.894,0.588,0.009
0.20334292235953577,0.43896003596380506,0.3985251565846007,0.6227725996009914,0.4285024674325547,0.08051217385382403,2,1,1,0.447,0.255,0.752
0.20334292235953577,0.43896003596380506,0.3985251565846007,0.6227725996009914,0.4285024674325547,0.08051217385382403,2,1,2,0.464,0.235,0.765
0.20334292235953577,0.43896003596380506,0.3985251565846007,0.6227725996009914,0.4285024674325547,0.08051217385382403,2,3,1,0.816,0.14,0.41
0.20334292235953577,0.43896003596380506,0.3985251565846007,0.6227725996009914,0.4285024674325547,0.08051217385382403,2,3,2,0.922,0.118,0.374
0.20334292235953577,0.43896003596380506,0.3985251565846007,0.6227725996009914,0.4285024674325547,0.08051217385382403,3,1,1,0.239,0.798,0.316
0.20334292235953577,0.43896003596380506,0.3985251565846007,0.6227725996009914,0.4285024674325547,0.08051217385382403,3,1,2,0.286,0.724,0.334
0.20334292235953577,0.43896003596380506,0.3985251565846007,0.6227725996009914,0.4285024674325547,0.08051217385382403,3,3,1,0.611,0.546,0.021
0.20334292235953577,0.43896003596380506,0.3985251565846007,0.6227725996009914,0.4285024674325547,0.08051217385382403,3,3,2,0.696,0.476,0.028
0.564712508820585,0.5310094925761067,0.0896334434718785,0.9526451025147978,0.9322767451989441,0.48215396158756685,2,1,1,0.199,0.237,0.498
0.564712508820585,0.5310094925761067,0.0896334434718785,0.9526451025147978,0.9322767451989441,0.48215396158756685,2,1,2,0.385,0.086,0.649
0.564712508820585,0.5310094925761067,0.0896334434718785,0.9526451025147978,0.9322767451989441,0.48215396158756685,2,3,1,0.59,0.352,0.049
0.564712508820585,0.5310094925761067,0.0896334434718785,0.9526451025147978,0.9322767451989441,0.48215396158756685,2,3,2,0.862,0.162,0.055
